14028,Samsung Rugby III SGH-A997,[],$2.40,$2.40
14029,Samsung Stratosphere II SCH-I415,[],$3.90,$12.30
14031,Sony Xperia TL 4G LT30AT,$8,$21,$21
14042,Apple iPhone 5c 16GB (T-Mobile),$36,$133.65,$133.65
14043,Apple iPhone 5c 16GB (AT&T),$65.52,$140.60,$155.40
14041,Apple iPhone 5c 16GB (Sprint),$46.80,$67.67,$81.90
14044,Apple iPhone 5c 16GB (Verizon),$110.70,$193.55,$210.70
14047,Apple iPhone 5c 32GB (AT&T),$77.52,$144.30,$144.30
14045,Apple iPhone 5c 32GB (Sprint),$53.25,$98.04,$116.10
14048,Apple iPhone 5c 32GB (Verizon),$86.40,$195.36,$199.80
14046,Apple iPhone 5c 32GB (T-Mobile),$39.60,$129.60,$129.60
14049,Apple iPhone 5s 16GB (AT&T),$111.60,$227.14,$232.68
14052,Apple iPhone 5s 16GB (Verizon),$142.40,$260.82,$270.48
14050,Apple iPhone 5s 16GB (Sprint),$98.56,$170.52,$170.52
14053,Apple iPhone 5s 32GB (AT&T),$128.88,$229.91,$268.20
14051,Apple iPhone 5s 16GB (T-Mobile),$84.70,$174.75,$193.39
14054,Apple iPhone 5s 32GB (Sprint),$82.28,$175.50,$175.50
14057,Apple iPhone 5s 64GB (AT&T),$118.80,$229.08,$252.90
14055,Apple iPhone 5s 32GB (T-Mobile),$91.70,$201,$222.44
14058,Apple iPhone 5s 64GB (Sprint),$62.56,$156,$156
14056,Apple iPhone 5s 32GB (Verizon),$105.60,$247.94,$276.92
14059,Apple iPhone 5s 64GB (T-Mobile),$70,$187.50,$215.80
14062,Motorola Droid Mini  XT1030,$4.35,$47.88,$53.94
14060,Apple iPhone 5s 64GB (Verizon),$97.28,$250.25,$279.50
14063,Motorola Droid Ultra XT1080,$21.06,$53.94,$90
14061,Motorola Droid MAXX  XT1080M,$23.49,$105.84,$114.84
14064,Motorola Moto X (16GB) XT 1058,$10.44,$92.40,$100.92
14065,Motorola Moto X (32GB) XT 1058,$9.57,$67.20,$76.56
14068,Nokia Lumia 521,[],$12.75,$14.45
14066,Motorola Moto X XT 1060,$9.57,$67.20,$69.60
14069,Nokia Lumia 925 (AT&T),$5.34,$45.05,$47.60
14072,Samsung Galaxy Mega SGH-i9205,$28.35,$105.30,$124.64
14070,Nokia Lumia 925 (T-Mobile),$7.12,$70.55,$76.50
14071,Nokia Lumia 928,$4.45,$56.95,$63.75
14074,BlackBerry Q10 (Sprint),$22,$72.90,$82.65
14077,BlackBerry Q10 (T-Mobile),$30.80,$93.15,$100.05
14075,BlackBerry Q10 (Verizon),$30.80,$109.35,$117.45
14078,LG Optimus G Pro ,$18.98,$78.65,$102.20
14076,BlackBerry Q10 (AT&T),$22.88,$93.15,$100.05
14080,HTC One Mini,$8.80,$79,$95.46
14083,Samsung Galaxy Note III (T-Mobile),$98.10,$200.80,$198.29
14081,HTC 8XT,[],$11.85,$12.90
14084,Samsung Galaxy Note III (Verizon),$77.70,$198.29,$223.39
14082,Samsung Galaxy Note III (AT&T),$63.22,$153.11,$213.35
14085,Samsung Galaxy Note III (Sprint),$60.90,$129.58,$188.10
14088,Samsung Galaxy SIII Mini (AT&T),$6.48,$37.44,$43.46
14086,Samsung Galaxy Note III (US Cellular),$36.45,$97.50,$102.50
14089,Samsung ATIV S Neo (AT&T),$1.62,$25.74,$36.08
14087,Samsung Galaxy Mega i527 (AT&T),$31.20,$136.12,$156.40
14090,Samsung ATIV S Neo (Sprint),$0.81,$11.70,$12.30
14091,Samsung Galaxy S4 Active (AT&T),$22.95,$67.10,$82.20
14095,LG G2 (AT&T),$34.16,$86.46,$84.32
14098,Apple iPhone 4S 8GB (AT&T),$36.72,$88.80,$111.80
14096,LG G2 (T-Mobile),$38.35,$81.09,$125.06
14099,Apple iPhone 4S 8GB (Sprint),$36.90,$73.60,$80.96
14100,Apple iPhone 4S 8GB (Verizon),$25.20,$72.20,$79.80
14104,Nokia Lumia 1020 (AT&T),$26.70,$129.20,$131.75
14102,Apple iPhone 4S 8GB (Unlocked),$32.80,$30,$34.40
14105,Apple iPod Touch 5th Generation 16GB (No iSight),$28.80,$76,$76
14104,Nokia Lumia 1020 (AT&T),$26.70,$129.20,$131.75
14108,Samsung Galaxy Tab 3 16GB 10.1 WiFi,[],$40,$41.60
14109,Samsung Galaxy Tab 3 32GB 10.1 WiFi,[],$40,$40
14116,Microsoft Surface 2 32GB,[],$120,$120
14117,Microsoft Surface 2 64GB,[],$120,$120
14120,Microsoft Surface Pro 2 256GB,[],$340,$340
14118,Microsoft Surface Pro 2 64GB,[],$192,$192
14121,Microsoft Surface Pro 2 512GB,[],$392,$392
14119,Microsoft Surface Pro 2 128GB,[],$280,$280
14122,Acer Iconia a700 16GB,[],$16,$16
14123,Acer Iconia a700 32GB,[],$20,$20
14124,Acer Iconia a700 64GB,[],$22.40,$22.40
14132,"Asus VivoTab 11.6""",[],$68,$68
14133,"Asus Transformer Pad 300 10.1""",[],$16,$16
14140,Toshiba AT300 16GB,[],$9.60,$9.60
14138,Toshiba Encore 32GB,[],$32,$32
14139,Toshiba Excite 10 SE 16GB,[],$6.40,$6.40
14150,Lenovo Yoga Tablet 10 32GB,[],$37.60,$48
14151,Lenovo IdeaTab A1000 8GB,[],$8,$8
14152,Lenovo IdeaTab A1000 16GB,[],$44,$48
14157,Lenovo Lenovo Miix 10 64GB,[],$61.60,$28.80
14160,Lenovo ThinkPad Helix 128GB with Mobile Broadband,[],$98.40,$104
14158,Lenovo IdeaTab Lynx 64GB,[],$62.40,$64
14161,Lenovo ThinkPad Helix 180GB,[],$120,$124
14159,Lenovo ThinkPad Helix 128GB,[],$120,$124
14162,Lenovo ThinkPad Helix 180GB with Mobile Broadband,[],$112.80,$120
14163,Lenovo ThinkPad Tablet 2 64GB,[],$40,$40
14164,Lenovo ThinkPad Tablet 2 64GB with Mobile Broadband,[],$88,$92
14170,Sony Xperia Tablet Z Wi-Fi Only,[],$40,$60
14168,Sony Xperia Tablet Z 16GB,[],$32,$64
14171,Sony Xperia Tablet S 16GB,[],$40,$44
14169,Sony Xperia Tablet Z 32GB,[],$40,$80
14172,Sony Xperia Tablet S 32GB,[],$40,$47.20
14173,Sony Xperia Tablet S 64GB,[],$40,$40
14174,Nintendo 2DS,$9.60,$28,$28
14177,Apple iPhone 3GS 8GB (Unlocked),$0.80,$4,$4.80
14180,Apple iPhone 4 8GB (Unlocked),$27,$65.61,$68.85
14178,Apple iPhone 3GS 16GB (Unlocked),$0.80,$4,$4.80
14181,Apple iPhone 4 16GB (Unlocked),$33.58,$60.75,$67.50
14179,Apple iPhone 3GS 32GB (Unlocked),$0.80,$4,$4.80
14182,Apple iPhone 4 32GB (Unlocked),$36.50,$60.75,$72
14185,Apple iPhone 4S 64GB (Unlocked),$45.39,$97.02,$117.66
14183,Apple iPhone 4S 16GB (Unlocked),$53.40,$96.36,$111
14186,Apple iPhone 5 16GB (Unlocked),$74.46,$121.50,$130.50
14184,Apple iPhone 4S 32GB (Unlocked),$44.50,$79.20,$93.98
14187,Apple iPhone 5 32GB (Unlocked),$74.16,$129.60,$137.60
14190,Apple iPhone 5c 32GB (Unlocked),$37,$121.50,$127.50
14188,Apple iPhone 5 64GB (Unlocked),$74.88,$145.80,$194.36
14191,Apple iPhone 5s 16GB (Unlocked),$98.60,$154,$202.44
14189,Apple iPhone 5c 16GB (Unlocked),$54.75,$121.50,$127.50
14192,Apple iPhone 5s 32GB (Unlocked),$101.43,$187.20,$201.60
14195,LG Nexus 5 (Sprint),$43.80,$85.80,$100.01
14193,Apple iPhone 5s 64GB (Unlocked),$91.77,$104.52,$112.56
14196,HTC One Max (Sprint),$24.64,$106.65,$130.72
14194,LG Nexus 5 (T-Mobile),$43.80,$105.95,$133.59
14197,HTC One Max (Verizon),$52.80,$179.33,$202.10
14200,"Kindle Fire HDX 7"" 32GB Wi-Fi",[],$32,$32
14198,BlackBerry Z30,$52.80,$163.62,$178.35
14201,"Kindle Fire HDX 7"" 64GB Wi-Fi",[],$36,$36
14199,"Kindle Fire HDX 7"" 16GB Wi-Fi",[],$24,$24
14202,"Kindle Fire HDX 8.9"" 16GB Wi-Fi",[],$52,$52
14205,Apple iPad Air 16GB WiFi,$36.80,$232,$232
14203,"Kindle Fire HDX 8.9"" 32GB Wi-Fi",[],$64,$64
14206,Apple iPad Air  32GB WiFi,$44.80,$244,$244
14204,"Kindle Fire HDX 8.9"" 64GB Wi-Fi",[],$76,$76
14207,Apple iPad Air 64GB WiFi,[],$300,$300
14210,Apple iPad Air 32GB WiFi + 4G (AT&T),[],$278.40,$278.40
14208,Apple iPad Air 128GB WiFi,$66.40,$340,$340
14211,Apple iPad Air 64GB WiFi + 4G (AT&T),[],$313.60,$313.60
14209,Apple iPad Air 16GB WiFi + 4G (AT&T),$38.40,$168,$231.20
14212,Apple iPad Air 128GB WiFi + 4G (AT&T),[],$386.40,$386.40
14215,Apple iPad Air 64GB WiFi + 4G (T-Mobile),[],$276,$276
14213,Apple iPad Air 16GB WiFi + 4G (T-Mobile),[],$179.20,$179.20
14216,Apple iPad Air 128GB WiFi + 4G (T-Mobile),[],$329.60,$329.60
14214,Apple iPad Air 32GB WiFi + 4G (T-Mobile),[],$244,$244
14217,Apple iPad Air 16GB WiFi + 4G (Verizon),$38.40,$168,$224
14220,Apple iPad Air 128GB WiFi + 4G (Verizon),[],$397.60,$397.60
14218,Apple iPad Air 32GB WiFi + 4G (Verizon),[],$283.20,$283.20
14221,Apple iPad Air 16GB WiFi + 4G (Sprint),[],$193.60,$193.60
14219,Apple iPad Air 64GB WiFi + 4G (Verizon),[],$292,$292
14222,Apple iPad Air 32GB WiFi + 4G (Sprint),[],$244,$244
14223,Apple iPad Air 64GB WiFi + 4G (Sprint),[],$322.40,$322.40
14224,Apple iPad Air 128GB WiFi + 4G (Sprint),[],$343.20,$343.20
14229,Apple iPad Mini with Retina Display 16GB WiFi,[],$140,$140
14234,Apple iPad Mini with Retina Display 32GB WiFi,[],$200,$200
14239,Apple iPad Mini with Retina Display 64GB WiFi,[],$240,$240
14244,Apple iPad Mini with Retina Display 128GB WiFi,[],$312,$312
15132,Samsung Galaxy S4 GT-i9500,$21.06,$100.62,$105.78
15135,Samsung Galaxy S4 Mini SCH-R890 (US Cellular),$6.48,$27.30,$28.70
15133,Samsung Galaxy S4 Mini SCH-i435 (Verizon),$13.77,$74.10,$88.56
15136,LG Optimus F3 (Virgin Mobile),[],$4.80,$4.80
15134,Samsung Galaxy S4 Mini SPH-L520 (Sprint),$6.48,$20.28,$27.06
15137,LG Optimus F3 (T-Mobile),[],$13.65,$15.33
15140,LG G Flex (Sprint),$40.15,$85.80,$97.82
15138,LG Optimus F3 (Sprint),[],$7.15,$8.03
15141,LG G Flex (AT&T),$51.10,$120.25,$156.22
15139,LG Optimus F3 (Metro PCS),[],$6.40,$6.40
15142,LG G Flex (T-Mobile),$51.83,$123.50,$147.46
15145,Sony Xperia Z (T-Mobile),$22.40,$66.40,$66.40
15143,LG G2 (Verizon),$26.40,$103.36,$110.60
15146,Sony Xperia Z1S (T-Mobile),$21.60,$66.40,$66.40
15144,HTC One (Verizon),$22,$111.39,$131.58
15148,Nokia Lumia 1520 (AT&T),$31.15,$141.10,$63.75
15151,Apple iPhone 5c 32GB (US Cellular),$26.64,$60.75,$63.75
15149,Nokia Lumia 520 (AT&T),[],$6.40,$6.40
15152,Apple iPod Touch 4th Generation 16GB,$10.40,$27.50,$39.50
15155,Apple iPod Shuffle 2nd Generation 2GB,[],$3.20,$4
15153,Apple iPod Shuffle 2nd Generation,[],$3.20,$3.20
15156,Apple iPod Shuffle 2nd Generation 4GB,[],$3.20,$4
15154,Apple iPod Touch 2nd Generation 64GB,$8.80,$8,$8
15160,Samsung Galaxy S5 (AT&T),$83.43,$234,$255.84
15161,Samsung Galaxy S5 (T-Mobile),$81,$239.46,$264.04
15162,Samsung Galaxy S5 (Verizon),$83.43,$239.46,$256.66
15165,HTC One M8 (T-Mobile),$50.16,$251.22,$272.62
15163,Samsung Galaxy S5 (Sprint),$76.95,$198.90,$225.50
15166,HTC One M8 (Verizon),$43.12,$215.67,$237.36
15164,HTC One M8 (AT&T),$45.76,$213.30,$236.50
15167,HTC One M8 (Sprint),$20.24,$166.69,$179.74
15168,"Samsung Galaxy Note Pro 12.2"" 64GB Wi-Fi",[],$80,$80
15171,Samsung Galaxy Light SGH-T399 (T-Mobile),[],$16.38,$17.22
15169,Samsung Galaxy SIII Mini (Verizon),[],$36.66,$38.54
15172,LG G2 (Sprint),$32.85,$65.65,$73
15175,Apple iPhone 6 Plus 128GB (AT&T),$332.50,$570,$588.05
15173,Apple iPhone 6 Plus 16GB (AT&T),$195.70,$433.20,$446.50
15176,Apple iPhone 6 Plus 16GB (Sprint),$143.45,$316.35,$316.35
15174,Apple iPhone 6 Plus 64GB (AT&T),$285,$522.50,$535.80
15177,Apple iPhone 6 Plus 64GB (Sprint),$143.45,$316.35,$316.35
15180,Apple iPhone 6 Plus 64GB (Verizon),$285.95,$522.50,$525.35
15178,Apple iPhone 6 Plus 128GB (Sprint),$143.45,$316.35,$316.35
15181,Apple iPhone 6 Plus 128GB (Verizon),$332.50,$570,$570.95
15179,Apple iPhone 6 Plus 16GB (Verizon),$190.95,$427.50,$431.30
15182,Apple iPhone 6 Plus 16GB (T-Mobile),$190,$427.50,$427.50
15185,Apple iPhone 6 Plus 16GB (Unlocked),$190,$427.50,$434.15
15183,Apple iPhone 6 Plus 64GB (T-Mobile),$285,$522.50,$522.50
15186,Apple iPhone 6 Plus 64GB (Unlocked),$285,$522.50,$532
15184,Apple iPhone 6 Plus 128GB (T-Mobile),$332.50,$570,$570
15187,Apple iPhone 6 Plus 128GB (Unlocked),$332.50,$570,$579.50
15190,Apple iPhone 6 128GB (AT&T),$285,$560.50,$580.45
15188,Apple iPhone 6 16GB (AT&T),$190.95,$404.70,$418
15191,Apple iPhone 6 16GB (Sprint),$143.45,$316.35,$316.35
15189,Apple iPhone 6 64GB (AT&T),$285,$522.50,$541.50
15192,Apple iPhone 6 64GB (Sprint),$144.40,$317.30,$317.30
15195,Apple iPhone 6 64GB (Verizon),$285.95,$522.50,$529.15
15193,Apple iPhone 6 128GB (Sprint),$143.45,$316.35,$316.35
15196,Apple iPhone 6 128GB (Verizon),$285.95,$570,$570.95
15194,Apple iPhone 6 16GB (Verizon),$192.85,$428.45,$430.35
15197,Apple iPhone 6 16GB (T-Mobile),$190,$427.50,$427.50
15200,Apple iPhone 6 16GB (Unlocked),$190,$427.50,$438.90
15198,Apple iPhone 6 64GB (T-Mobile),$285,$522.50,$528.20
15201,Apple iPhone 6 64GB (Unlocked),$285,$522.50,$537.70
15199,Apple iPhone 6 128GB (T-Mobile),$285,$560.50,$560.50
15202,Apple iPhone 6 128GB (Unlocked),$285,$560.50,$570.95
